"Код дилера";"Сервисный код дилера";"";"";"Код SAP площадки";"Контрагент";"";"";"Модель";"Код модели";"Годпроизводства";"Рабочий объем";"Тип двигателя";"Стоимость работ";"";"";"";"";"";"Стоимость запчастей";"";"";"";"";"";"Стоимость запчастей PL-2";"";"";"Итого - ремонт";"";"";"";"";"";"Итого - PL-2 ремонт";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"1 год 15000 км";"2 года 30000 км";"3 года 45000 км";"4 года 60000 км";"5 лет 75000 км";"6 лет 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 лет 75000 км";"6 лет 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Santa Fe";"TM";"2019-2020";"2.2";"Дизельный";"6050";"8550";"6050";"8550";"6050";"8550";"17460";"24210";"17460";"24210";"17460";"24210";"";"";"";"23510";"32760";"23510";"32760";"23510";"32760";"8550";"6050";"8550"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Santa Fe";"TM";"2019-2020";"2.4";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"17660";"18560";"17660";"22060";"17660";"18560";"";"";"";"23710";"25860";"23710";"30610";"23710";"25860";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Santa Fe";"TM";"2020-";"2.2";"Дизельный";"6050";"8550";"6050";"8550";"6050";"8550";"17460";"24210";"17460";"24210";"17460";"24210";"";"";"";"23510";"32760";"23510";"32760";"23510";"32760";"8550";"6050";"8550"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Santa Fe";"TM";"2020-";"2.5";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"17660";"18560";"17660";"22060";"17660";"18560";"";"";"";"23710";"25860";"23710";"30610";"23710";"25860";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Santa Fe";"TM";"2020-";"3.5";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"13860";"14760";"13860";"18260";"13860";"14760";"";"";"";"19910";"22060";"19910";"26810";"19910";"22060";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Grand Santa Fe";"NC";"2012-2018";"3.3";"Бензиновый";"5590";"6740";"5590";"7890";"5590";"6740";"11450";"13950";"11450";"16330";"11450";"13950";"13600";"8600";"12150";"17040";"20690";"17040";"24220";"17040";"20690";"21490";"14190";"18890"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Grand Santa Fe";"NC";"2012-2018";"3.0 GDI";"Бензиновый";"5590";"6740";"5590";"7890";"5590";"6740";"11450";"13950";"11450";"16330";"11450";"13950";"13600";"8600";"12150";"17040";"20690";"17040";"24220";"17040";"20690";"21490";"14190";"18890"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Grand Santa Fe";"NC";"2012-2018";"2.2";"Дизельный";"5590";"6740";"5590";"7890";"5590";"6740";"12450";"18050";"12450";"18050";"12450";"18050";"14900";"9300";"14900";"18040";"24790";"18040";"25940";"18040";"24790";"22790";"14890";"21640"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Palisade";"LX2";"2020-";"2.2";"Дизельный";"6050";"8550";"6050";"8550";"6050";"8550";"20510";"30410";"20510";"30410";"20510";"30410";"";"";"";"26560";"38960";"26560";"38960";"26560";"38960";"8550";"6050";"8550"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Palisade";"LX2";"2020-";"3.5";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"16840";"17740";"16840";"21540";"16840";"17740";"";"";"";"22890";"25040";"22890";"30090";"22890";"25040";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"H1";"TQ";"2007-";"2.4";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"14010";"14910";"14010";"18110";"14010";"14910";"13300";"10250";"11300";"20060";"22210";"20060";"26660";"20060";"22210";"21850";"16300";"18600"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"H1";"TQ";"2007-";"2.5";"Дизельный";"6050";"8550";"6050";"8550";"6050";"8550";"19210";"24710";"19210";"24710";"19210";"24710";"17950";"10800";"17950";"25260";"33260";"25260";"33260";"25260";"33260";"26500";"16850";"26500"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Staria";"US4";"2021-";"3.5";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"12710";"13610";"12710";"16110";"12710";"13610";"";"";"";"18760";"20910";"18760";"24660";"18760";"20910";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Staria";"US4";"2021-";"2.2";"Дизельный";"6050";"8550";"6050";"8550";"6050";"8550";"15760";"21810";"15760";"21810";"15760";"21810";"";"";"";"21810";"30360";"21810";"30360";"21810";"30360";"8550";"6050";"8550"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Solaris";"HCR PE";"2020-";"1.4";"Бензиновый";"3080";"4180";"3080";"5280";"3080";"4180";"9061";"9801";"9061";"23703";"9061";"9801";"22455";"8321";"9061";"12141";"13981";"12141";"28983";"12141";"13981";"27735";"11401";"13241"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Solaris";"HCR PE";"2020-";"1.6";"Бензиновый";"3080";"4180";"3080";"5280";"3080";"4180";"9104";"14092";"9104";"17706";"9104";"14092";"14768";"8562";"11662";"12184";"18272";"12184";"22986";"12184";"18272";"20048";"11642";"15842"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Solaris";"HCR";"2017-2019";"1.4";"Бензиновый";"3080";"4180";"3080";"5280";"3080";"4180";"9061";"9801";"9061";"23703";"9061";"9801";"22455";"8321";"9061";"12141";"13981";"12141";"28983";"12141";"13981";"27735";"11401";"13241"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Solaris";"HCR";"2017-2019";"1.6";"Бензиновый";"3080";"4180";"3080";"5280";"3080";"4180";"9104";"14092";"9104";"17706";"9104";"14092";"14768";"8562";"11662";"12184";"18272";"12184";"22986";"12184";"18272";"20048";"11642";"15842"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Solaris";"RBR";"2011-2016";"1.4";"Бензиновый";"1820";"2470";"1820";"3120";"1820";"2470";"9180";"12868";"9180";"15768";"9180";"12868";"12876";"8196";"11296";"11000";"15338";"11000";"18888";"11000";"15338";"15996";"10016";"13766"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Solaris";"RBR";"2011-2016";"1.6";"Бензиновый";"1820";"2470";"1820";"3120";"1820";"2470";"9180";"12868";"9180";"15768";"9180";"12868";"12876";"8196";"11296";"11000";"15338";"11000";"18888";"11000";"15338";"15996";"10016";"13766"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"i30";"Gde";"2012-2017";"1.4";"Бензиновый";"2240";"3040";"2240";"3680";"2240";"3040";"11647";"15335";"11647";"18093";"11647";"15335";"14659";"9874";"12974";"13887";"18375";"13887";"21773";"13887";"18375";"18339";"12114";"16014"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"i30";"Gde";"2012-2017";"1.6";"Бензиновый";"2240";"3040";"2240";"3680";"2240";"3040";"11647";"15335";"11647";"18093";"11647";"15335";"14659";"9874";"12974";"13887";"18375";"13887";"21773";"13887";"18375";"18339";"12114";"16014"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"i30";"PDe";"2017-";"1.4";"Бензиновый";"3360";"4560";"3360";"5520";"3360";"4560";"12052";"12792";"12052";"15749";"12052";"12792";"15060";"11363";"12103";"15412";"17352";"15412";"21269";"15412";"17352";"20580";"14723";"16663"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"i30";"PDe";"2017-";"1.6";"Бензиновый";"3360";"4560";"3360";"5520";"3360";"4560";"12197";"12937";"12197";"15894";"12197";"12937";"15205";"11508";"12248";"15557";"17497";"15557";"21414";"15557";"17497";"20725";"14868";"16808"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"i30n";"PDeN";"2018-";"2.0";"Бензиновый";"3360";"4560";"3360";"5520";"3360";"4560";"13937";"14677";"13937";"17634";"13937";"14677";"16945";"13248";"13988";"17297";"19237";"17297";"23154";"17297";"19237";"22465";"16608";"18548"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Elantra";"MD";"2011-2016";"1.6";"Бензиновый";"1820";"2470";"1820";"2990";"1820";"2470";"11647";"16635";"11647";"21608";"11647";"16635";"17947";"9874";"12974";"13467";"19105";"13467";"24598";"13467";"19105";"20937";"11694";"15444"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Elantra";"MD";"2011-2016";"1.8";"Бензиновый";"1820";"2470";"1820";"2990";"1820";"2470";"12082";"17070";"12082";"22043";"12082";"17070";"18382";"10309";"13409";"13902";"19540";"13902";"25033";"13902";"19540";"21372";"12129";"15879"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Elantra";"AD";"2016-2020";"1.6";"Бензиновый";"3360";"4560";"3360";"5520";"3360";"4560";"11162";"16150";"11162";"21344";"11162";"16150";"18254";"9960";"13060";"14522";"20710";"14522";"26864";"14522";"20710";"23774";"13320";"17620"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Elantra";"AD";"2016-2020";"2.0";"Бензиновый";"3360";"4560";"3360";"5520";"3360";"4560";"12177";"12917";"12177";"18111";"12177";"12917";"16909";"10975";"11715";"15537";"17477";"15537";"23631";"15537";"17477";"22429";"14335";"16275"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Elantra";"CN7";"2020-";"1.6";"Бензиновый";"3360";"4560";"3360";"5520";"3360";"4560";"12882";"16570";"12882";"20348";"12882";"16570";"19585";"12707";"15807";"16242";"21130";"16242";"25868";"16242";"21130";"25105";"16067";"20367"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Elantra";"CN7";"2020-";"2.0";"Бензиновый";"3360";"4560";"3360";"5520";"3360";"4560";"16006";"16746";"16006";"20524";"16006";"16746";"20524";"16006";"16746";"19366";"21306";"19366";"26044";"19366";"21306";"26044";"19366";"21306"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Sonata";"LF";"2017-2019";"2.0";"Бензиновый";"3360";"4560";"3360";"5520";"3360";"4560";"12755";"13495";"12755";"18123";"12755";"13495";"17542";"12174";"12914";"16115";"18055";"16115";"23643";"16115";"18055";"23062";"15534";"17474"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Sonata";"LF";"2017-2019";"2.4 GDi";"Бензиновый";"3360";"4560";"3360";"5520";"3360";"4560";"13480";"14220";"13480";"19114";"13480";"14220";"18533";"12899";"13639";"16840";"18780";"16840";"24634";"16840";"18780";"24053";"16259";"18199"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Sonata";"DN8";"2020-";"2.0";"Бензиновый";"3360";"4560";"3360";"5520";"3360";"4560";"13162";"13902";"13162";"17680";"13162";"13902";"17505";"12987";"13727";"16522";"18462";"16522";"23200";"16522";"18462";"23025";"16347";"18287"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Sonata";"DN8";"2020-";"2.5";"Бензиновый";"3360";"4560";"3360";"5520";"3360";"4560";"19245";"19985";"19245";"23763";"19245";"19985";"23763";"19245";"19985";"22605";"24545";"22605";"29283";"22605";"24545";"29283";"22605";"24545"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"i40";"VF";"2011-2017";"1.6";"Бензиновый";"2240";"3040";"2240";"3680";"2240";"3040";"10775";"14463";"10775";"17502";"10775";"14463";"14651";"9213";"12313";"13015";"17503";"13015";"21182";"13015";"17503";"18331";"11453";"15353"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"i40";"VF";"2011-2017";"2.0";"Бензиновый";"2240";"3040";"2240";"3680";"2240";"3040";"11336";"12076";"11336";"15115";"11336";"12076";"13041";"9963";"10703";"13576";"15116";"13576";"18795";"13576";"15116";"16721";"12203";"13743"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"i40";"VF";"2011-2017";"1.7";"Дизельный";"2240";"3040";"2240";"3040";"2240";"3040";"15641";"20205";"15641";"20205";"15641";"20205";"17863";"14156";"14896";"17881";"23245";"17881";"23245";"17881";"23245";"20903";"16396";"17936"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Creta";"GSr";"2016-2021";"1.6";"Бензиновый";"3080";"4180";"3080";"5060";"3080";"4180";"9961";"14949";"9961";"18055";"9961";"14949";"15288";"9082";"12182";"13041";"19129";"13041";"23115";"13041";"19129";"20348";"12162";"16362"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Creta";"GSr";"2016-2021";"2.0";"Бензиновый";"3080";"4180";"3080";"5060";"3080";"4180";"10976";"11716";"10976";"14822";"10976";"11716";"13943";"10097";"10837";"14056";"15896";"14056";"19882";"14056";"15896";"19003";"13177";"15017"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Creta";"SU2r";"2021-";"1.6";"Бензиновый";"3080";"4180";"3080";"5060";"3080";"4180";"9823";"14811";"9823";"17917";"9823";"14811";"15753";"9547";"12647";"12903";"18991";"12903";"22977";"12903";"18991";"20813";"12627";"16827"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Creta";"SU2r";"2021-";"2.0";"Бензиновый";"3080";"4180";"3080";"5060";"3080";"4180";"13342";"14082";"13342";"17188";"13342";"14082";"17087";"13241";"13981";"16422";"18262";"16422";"22248";"16422";"18262";"22147";"16321";"18161"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Tucson";"TLe";"2015-2021";"2.0";"Бензиновый";"4250";"5750";"4250";"6750";"4250";"5750";"11918";"12658";"11918";"15416";"11918";"12658";"13058";"10633";"11373";"16168";"18408";"16168";"22166";"16168";"18408";"19808";"14883";"17123"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Tucson";"TLe";"2015-2021";"1.6T GDI";"Бензиновый";"4250";"5750";"4250";"6750";"4250";"5750";"11881";"12621";"11881";"16503";"11881";"12621";"14756";"10910";"11650";"16131";"18371";"16131";"23253";"16131";"18371";"21506";"15160";"17400"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Tucson";"TLe";"2015-2021";"2.0";"Дизельный";"4250";"5750";"4250";"6750";"4250";"5750";"12606";"13346";"12606";"16303";"12606";"13346";"15332";"11635";"12375";"16856";"19096";"16856";"23053";"16856";"19096";"22082";"15885";"18125"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Tucson";"TLe";"2015-2021";"2.4";"Бензиновый";"4250";"5750";"4250";"5750";"4250";"5750";"18912";"26484";"18912";"26484";"18912";"26484";"25522";"17950";"18690";"23162";"32234";"23162";"32234";"23162";"32234";"31272";"22200";"24440"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Tucson";"NX4";"2021-";"2.0";"Бензиновый";"4250";"5750";"4250";"6750";"4250";"5750";"14935";"15675";"14935";"19453";"14935";"15675";"19453";"14935";"15675";"19185";"21425";"19185";"26203";"19185";"21425";"26203";"19185";"21425"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Tucson";"NX4";"2021-";"2.0";"Дизельный";"4250";"5750";"4250";"5750";"4250";"5750";"19457";"30225";"19457";"30225";"19457";"30225";"30225";"19457";"20197";"23707";"35975";"23707";"35975";"23707";"35975";"35975";"23707";"25947"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Tucson";"NX4";"2021-";"2.5 GDI";"Бензиновый";"4250";"5750";"4250";"6750";"4250";"5750";"18514";"19254";"18514";"23032";"18514";"19254";"23032";"18514";"19254";"22764";"25004";"22764";"29782";"22764";"25004";"29782";"22764";"25004"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Santa Fe";"CM";"2006-2012";"2.4";"Бензиновый";"2720";"3680";"2720";"4320";"2720";"3680";"13180";"13920";"13180";"16820";"13180";"13920";"14012";"11692";"12432";"15900";"17600";"15900";"21140";"15900";"17600";"18332";"14412";"16112"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Santa Fe";"CM";"2006-2012";"2.2";"Дизельный";"2720";"3680";"2720";"3680";"4080";"3680";"16422";"20986";"16422";"20986";"16422";"20986";"18839";"15132";"15872";"19142";"24666";"19142";"24666";"20502";"24666";"22519";"19212";"19552"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Santa Fe";"DM";"2012-2018";"2.4";"Бензиновый";"4420";"5980";"4420";"7020";"4420";"5980";"12627";"13367";"12627";"15960";"12627";"13367";"15379";"12046";"12786";"17047";"19347";"17047";"22980";"17047";"19347";"22399";"16466";"18766"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Santa Fe";"DM";"2012-2018";"2.2";"Дизельный";"4420";"5980";"4420";"5980";"4420";"5980";"20959";"27551";"20959";"27551";"20959";"27551";"23286";"16694";"17434";"25379";"33531";"25379";"33531";"25379";"33531";"29266";"21114";"23414"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Santa Fe";"TM";"2019-2020";"3.5";"Бензиновый";"4420";"5980";"4420";"7020";"4420";"5980";"15107";"15847";"15107";"18953";"15107";"15847";"18064";"14218";"14958";"19527";"21827";"19527";"25973";"19527";"21827";"25084";"18638";"20938"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Santa Fe";"TM";"2019-2020";"2.2";"Дизельный";"4420";"5980";"4420";"5980";"4420";"5980";"17266";"23858";"17266";"23858";"17266";"23858";"23286";"16694";"17434";"21686";"29838";"21686";"29838";"21686";"29838";"29266";"21114";"23414"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Santa Fe";"TM";"2019-2020";"2.4";"Бензиновый";"4420";"5980";"4420";"7020";"4420";"5980";"12627";"13367";"12627";"15960";"12627";"13367";"15379";"12046";"12786";"17047";"19347";"17047";"22980";"17047";"19347";"22399";"16466";"18766"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Santa Fe";"TM";"2020-";"2.2";"Дизельный";"4420";"5980";"4420";"5980";"4420";"5980";"18593";"25721";"18593";"25721";"18593";"25721";"25721";"18593";"19333";"23013";"31701";"23013";"31701";"23013";"31701";"31701";"23013";"25313"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Santa Fe";"TM";"2020-";"2.5";"Бензиновый";"4420";"5980";"4420";"7020";"4420";"5980";"19245";"19985";"19245";"23763";"19245";"19985";"23763";"19245";"19985";"23665";"25965";"23665";"30783";"23665";"25965";"30783";"23665";"25965"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Santa Fe";"TM";"2020-";"3.5";"Бензиновый";"4420";"5980";"4420";"7020";"4420";"5980";"16643";"17383";"16643";"21161";"16643";"17383";"21161";"16643";"17383";"21063";"23363";"21063";"28181";"21063";"23363";"28181";"21063";"23363"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Grand Santa Fe";"NC";"2012-2018";"3.3";"Бензиновый";"2720";"3680";"2720";"4320";"2720";"3680";"14630";"15370";"14630";"18270";"14630";"15370";"15462";"13142";"13882";"17350";"19050";"17350";"22590";"17350";"19050";"19782";"15862";"17562"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Grand Santa Fe";"NC";"2012-2018";"3.0 GDI";"Бензиновый";"2720";"3680";"2720";"4320";"2720";"3680";"14630";"15370";"14630";"18270";"14630";"15370";"15462";"13142";"13882";"17350";"19050";"17350";"22590";"17350";"19050";"19782";"15862";"17562"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Grand Santa Fe";"NC";"2012-2018";"2.2";"Дизельный";"2720";"3680";"2720";"3680";"2720";"3680";"17779";"22343";"17779";"22343";"17779";"22343";"19823";"16116";"16856";"20499";"26023";"20499";"26023";"20499";"26023";"23503";"18836";"20536"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Palisade";"LX2";"2020-";"2.2";"Дизельный";"4420";"5980";"4420";"5980";"4420";"5980";"16775";"23367";"16775";"23367";"16775";"23367";"23201";"16609";"17349";"21195";"29347";"21195";"29347";"21195";"29347";"29181";"21029";"23329"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"Palisade";"LX2";"2020-";"3.5";"Бензиновый";"4420";"5980";"4420";"7020";"4420";"5980";"18096";"18836";"18096";"21942";"18096";"18836";"21459";"17613";"18353";"22516";"24816";"22516";"28962";"22516";"24816";"28479";"22033";"24333"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"H1";"TQ";"2007-";"2.4";"Бензиновый";"4420";"5980";"4420";"7020";"4420";"5980";"17328";"18068";"17328";"20826";"17328";"18068";"17974";"15549";"16289";"21748";"24048";"21748";"27846";"21748";"24048";"24994";"19969";"22269"
"RC152";"00227";"";"";"C40AF00227";"Мотом";"";"";"H1";"TQ";"2007-";"2.5";"Дизельный";"4420";"5980";"4420";"5980";"4420";"5980";"19746";"24085";"19746";"24085";"19746";"24085";"20326";"16814";"17554";"24166";"30065";"24166";"30065";"24166";"30065";"26306";"21234";"23534"
