"Код дилера";"Сервисный код дилера";;;"Код SAP площадки";"Контрагент";;;"Модель";"Код модели";"Годпроизводства";"Рабочий объем";"Тип двигателя";"Стоимость работ";;;;;;"Стоимость запчастей";;;;;;"Стоимость запчастей PL-2";;;"Итого - ремонт";;;;;;"Итого - PL-2 ремонт";;
;;;;;;;;;;;;;"1 год 15000 км";"2 года 30000 км";"3 года 45000 км";"4 года 60000 км";"5 лет 75000 км";"6 лет 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 лет 75000 км";"6 лет 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км"
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Creta";"SU2r";"2021-";"1.6";"Бензиновый";4650;6150;4650;7150;4650;6150;6029;8559;6029;11039;6029;8559;9323,1;5426,1;7091,1;10679;14709;10679;18189;10679;14709;16473,1;10076,1;13241,1
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Creta";"SU2r";"2021-";"2.0";"Бензиновый";4550;6050;4550;7050;5050;6050;7124,5;7574,5;7124,5;10054,5;7124,5;7574,5;9049,05;6412,05;6817,05;11674,5;13624,5;11674,5;17104,5;12174,5;13624,5;16099,05;11462,05;12867,05
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"ix35";"Ele";"2010-2015";"2.0";"Бензиновый";4400;5900;4400;6900;4400;6150;9473;12303;9473;12403;9473;12403;9704,7;7616,7;9704,7;13873;18203;13873;19303;13873;18553;16604,7;12016,7;15854,7
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"ix35";"Ele";"2010-2015";"2.0";"Дизельный";4400;5900;4400;6900;4400;5900;6012,5;8642,5;6012,5;12192,5;6162,5;8792,5;8795,25;4916,25;6635,25;10412,5;14542,5;10412,5;19092,5;10562,5;14692,5;15695,25;9316,25;12535,25
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Tucson";"TLe";"2015-2021";"2.0";"Бензиновый";4550;6050;4550;7050;4550;6050;6835,5;7285,5;6835,5;9955,5;6835,5;7285,5;8959,95;6151,95;6556,95;11385,5;13335,5;11385,5;17005,5;11385,5;13335,5;16009,95;10701,95;12606,95
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Tucson";"TLe";"2015-2021";"1.6T GDI";"Бензиновый";4550;6050;4550;7050;4550;6050;6783,5;7233,5;6783,5;9903,5;6783,5;7233,5;8913,15;6105,15;6510,15;11333,5;13283,5;11333,5;16953,5;11333,5;13283,5;15963,15;10655,15;12560,15
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Tucson";"TLe";"2015-2021";"2.0";"Дизельный";4550;6050;4550;7050;4550;6050;6835,5;7285,5;6835,5;9955,5;6835,5;7285,5;8959,95;6151,95;6556,95;11385,5;13335,5;11385,5;17005,5;11385,5;13335,5;16009,95;10701,95;12606,95
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Tucson";"TLe";"2015-2021";"2.4";"Бензиновый";4400;5900;4400;6900;4400;6150;10825;15875;10825;15975;10825;15975;14098,5;9463,5;14098,5;15225;21775;15225;22875;15225;22125;20998,5;13863,5;20248,5
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Tucson";"NX4";"2021-";"2.0";"Бензиновый";4550;6050;4550;7050;4550;6050;8849,5;9299,5;8849,5;11899,5;8849,5;9299,5;10709,55;7964,55;8369,55;13399,5;15349,5;13399,5;18949,5;13399,5;15349,5;17759,55;12514,55;14419,55
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Tucson";"NX4";"2021-";"2.0";"Дизельный";4400;5900;4400;6900;4400;6150;10585;18965;10585;18965;10585;18965;17068,5;9526,5;17068,5;14985;24865;14985;25865;14985;25115;23968,5;13926,5;23218,5
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Tucson";"NX4";"2021-";"2.5 GDI";"Бензиновый";4650;6150;4650;7150;4650;6150;9624;10074;9624;12674;9624;10074;11406,6;8661,6;9066,6;14274;16224;14274;19824;14274;16224;18556,6;13311,6;15216,6
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Santa Fe";"CM";"2006-2012";"2.4";"Бензиновый";4400;5900;4400;6900;4400;5900;6532;9262;6532;12342;6532;9262;8799,3;4893,3;6702,3;10932;15162;10932;19242;10932;15162;15699,3;9293,3;12602,3
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Santa Fe";"CM";"2006-2012";"2.2";"Дизельный";4400;5900;4400;4400;4400;6150;9061,5;12141,5;9061,5;9061,5;9061,5;12141,5;7336,35;7336,35;9316,35;13461,5;18041,5;13461,5;13461,5;13461,5;18291,5;11736,35;11736,35;15466,35
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Santa Fe";"DM";"2012-2018";"2.4";"Бензиновый";4400;5900;4400;6900;4400;5900;7166;7560;7110;9550;7110;7560;6660;5436;5841;11566;13460;11510;16450;11510;13460;13560;9836;11741
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Santa Fe";"DM";"2012-2018";"2.2";"Дизельный";4400;5900;4400;6150;4400;6150;8845,5;12105,5;8845,5;12105,5;8845,5;12105,5;9949,95;7015,95;9949,95;13245,5;18005,5;13245,5;18255,5;13245,5;18255,5;16099,95;11415,95;16099,95
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Santa Fe";"TM";"2019-2020";"3.5";"Бензиновый";4400;6150;4650;7150;4650;6150;9386,5;10050,5;9600,5;12190,5;9386,5;9836,5;10971,45;8447,85;8852,85;13786,5;16200,5;14250,5;19340,5;14036,5;15986,5;18121,45;13097,85;15002,85
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Santa Fe";"TM";"2019-2020";"2.2";"Дизельный";4400;7650;4400;6900;4400;6150;11190,5;15670,5;11190,5;15670,5;11190,5;15670,5;13824,45;9792,45;13824,45;15590,5;23320,5;15590,5;22570,5;15590,5;21820,5;20724,45;14192,45;19974,45
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Santa Fe";"TM";"2019-2020";"2.4";"Бензиновый";4400;5900;4400;6900;4400;5900;7166;7616;7166;9396;7166;7616;8456,4;6449,4;6854,4;11566;13516;11566;16296;11566;13516;15356,4;10849,4;12754,4
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Santa Fe";"TM";"2020-";"2.2";"Дизельный";4400;7650;4400;6900;4400;6150;11190,5;15670,5;11190,5;15670,5;11190,5;15670,5;13824,45;9792,45;13824,45;15590,5;23320,5;15590,5;22570,5;15590,5;21820,5;20724,45;14192,45;19974,45
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Santa Fe";"TM";"2020-";"2.5";"Бензиновый";4400;5900;4400;6900;4400;5900;7166;7616;7166;9396;7166;7616;8456,4;6449,4;6854,4;11566;13516;11566;16296;11566;13516;15356,4;10849,4;12754,4
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Santa Fe";"TM";"2020-";"3.5";"Бензиновый";4400;6150;4650;7150;4650;6150;9386,5;10050,5;9600,5;12190,5;9386,5;9836,5;10971,45;8447,85;8852,85;13786,5;16200,5;14250,5;19340,5;14036,5;15986,5;18121,45;13097,85;15002,85
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Grand Santa Fe";"NC";"2012-2018";"3.3";"Бензиновый";4400;5900;4400;6150;4400;6150;7600,5;8050,5;7600,5;10040,5;7600,5;8050,5;7767,45;6543,45;6948,45;12000,5;13950,5;12000,5;16190,5;12000,5;14200,5;13917,45;10943,45;13098,45
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Grand Santa Fe";"NC";"2012-2018";"3.0 GDI";"Бензиновый";4400;5900;4400;6150;4400;6150;7781;8231;7781;12951;7781;8231;11358,9;6705,9;7110,9;12181;14131;12181;19101;12181;14381;17508,9;11105,9;13260,9
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Grand Santa Fe";"NC";"2012-2018";"2.2";"Дизельный";4400;5900;4400;6150;4400;6150;8515,5;11775,5;8515,5;11775,5;8515,5;11775,5;10318,95;7384,95;10318,95;12915,5;17675,5;12915,5;17925,5;12915,5;17925,5;16468,95;11784,95;16468,95
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Palisade";"LX2";"2020-";"2.2";"Дизельный";5962,5;4462,5;5962,5;5462,5;5962,5;4712,5;14777,5;15227,5;14777,5;15227,5;14777,5;14777,5;13425,75;13020,75;13020,75;20740;19690;20740;20690;20740;19490;18888,25;18983,25;17733,25
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"Palisade";"LX2";"2020-";"3.5";"Бензиновый";4962,5;6212,5;4962,5;8212,5;4962,5;10212,5;8966,5;9416,5;8966,5;11556,5;8966,5;9416,5;10400,85;8069,85;8474,85;13929;15629;13929;19769;13929;19629;18613,35;13032,35;18687,35
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"H1";"TQ";"2007-";"2.4";"Бензиновый";4400;5900;4400;6900;4400;5900;6965,5;11075,5;6965,5;13075,5;6965,5;11175,5;8680,95;4936,95;7663,95;11365,5;16975,5;11365,5;19975,5;11365,5;17075,5;15580,95;9336,95;13563,95
"RC164";278;;;"C40AF00278";"АНТ 2000";;;"H1";"TQ";"2007-";"2.5";"Дизельный";5250;7500;5500;7500;5250;7500;13876;14226;13876;14226;11156;13986;12137,4;9374,4;11372,4;19126;21726;19376;21726;16406;21486;19637,4;14624,4;18872,4
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Solaris";"HCR PE";"2020-";"1.4";"Бензиновый";3892;4792;3892;5692;3892;4792;6054;7171;6054;9308;6054;13634;9308;6054;13634;9946;11963;9946;15000;9946;18426;15000;9946;18426
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Solaris";"HCR PE";"2020-";"1.6";"Бензиновый";3892;4792;3892;5692;3892;4792;6084;9504;6084;11989;6084;9504;11989;6084;9504;9976;14296;9976;17681;9976;14296;17681;9976;14296
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Solaris";"HCR";"2017-2019";"1.4";"Бензиновый";3892;4792;3892;5692;3892;4792;6054;6554;6054;9039;6054;13634;9039;6054;13634;9946;11346;9946;14731;9946;18426;14731;9946;18426
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Solaris";"HCR";"2017-2019";"1.6";"Бензиновый";3892;4792;3892;5692;3892;4792;6084;9504;6084;11989;6084;9504;11989;6084;9504;9976;14296;9976;17681;9976;14296;17681;9976;14296
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Solaris";"RBR";"2011-2016";"1.4";"Бензиновый";3372;4032;3372;4732;3372;4032;5316;8736;5316;9829;5316;8736;9829;5316;8736;8688;12768;8688;14561;8688;12768;14561;8688;12768
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Solaris";"RBR";"2011-2016";"1.6";"Бензиновый";3372;4032;3372;4732;3372;4032;5316;8736;5316;9829;5316;8736;9829;5316;8736;8688;12768;8688;14561;8688;12768;14561;8688;12768
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"i30";"Gde";"2012-2017";"1.4";"Бензиновый";4072;4972;4072;5872;4072;5152;6287;8191;6287;8191;6287;8191;8191;6287;8191;10359;13163;10359;14063;10359;13343;14063;10359;13343
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"i30";"Gde";"2012-2017";"1.6";"Бензиновый";4072;4972;4072;5872;4072;5152;6451;8355;6451;9507;6451;8355;9507;6451;8355;10523;13327;10523;15379;10523;13507;15379;10523;13507
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"i30";"PDe";"2017-";"1.4";"Бензиновый";4072;4972;4072;5872;4072;5152;7355;7855;7355;18555;7355;7855;18555;7355;7855;11427;12827;11427;24427;11427;13007;24427;11427;13007
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"i30";"PDe";"2017-";"1.6";"Бензиновый";4072;4972;4072;5872;4072;5152;7355;9935;7355;11831;7355;9935;11831;7355;9935;11427;14907;11427;17703;11427;15087;17703;11427;15087
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"i30n";"PDeN";"2018-";"2.0";"Бензиновый";4072;4972;4072;5872;4072;5152;9868;10368;9868;12415;9868;9868;12415;9868;9868;13940;15340;13940;18287;13940;15020;18287;13940;15020
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Elantra";"MD";"2011-2016";"1.6";"Бензиновый";4072;4972;4072;5692;4072;5152;6451;6951;6451;10536;6451;6951;10536;6451;6951;10523;11923;10523;16228;10523;12103;16228;10523;12103
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Elantra";"MD";"2011-2016";"1.8";"Бензиновый";4072;4972;4072;5692;4072;5152;6791;8355;6791;10536;6791;8355;10536;6791;8355;10863;13327;10863;16228;10863;13507;16228;10863;13507
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Elantra";"AD";"2016-2020";"1.6";"Бензиновый";4072;4972;4072;5692;4072;5152;7355;9935;7355;13131;7355;9935;13131;7355;9935;11427;14907;11427;18823;11427;15087;18823;11427;15087
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Elantra";"AD";"2016-2020";"2.0";"Бензиновый";4072;4972;4072;5692;4072;5152;7695;11711;7695;14907;7695;11711;14907;7695;11711;11767;16683;11767;20599;11767;16863;20599;11767;16863
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Elantra";"CN7";"2020-";"1.6";"Бензиновый";4072;4972;4072;5692;4072;5152;7621;10201;7621;12798;7621;10201;12798;7621;10201;11693;15173;11693;18490;11693;15353;18490;11693;15353
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Elantra";"CN7";"2020-";"2.0";"Бензиновый";4072;4972;4072;5692;4072;5152;10342;10842;10342;13439;10342;10842;13439;10342;10842;14414;15814;14414;19131;14414;15994;19131;14414;15994
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Sonata";"LF";"2017-2019";"2.0";"Бензиновый";4327;5302;4327;6082;4327;5497;8084;8584;8084;11780;8084;8584;11780;8084;8584;12411;13886;12411;17862;12411;14081;17862;12411;14081
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Sonata";"LF";"2017-2019";"2.4 GDi";"Бензиновый";4327;5302;4327;6082;4327;5497;10084;10584;10084;14171;10084;10584;14171;10084;10584;14411;15886;14411;20253;14411;16081;20253;14411;16081
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Sonata";"DN8";"2020-";"2.0";"Бензиновый";4327;5302;4327;6082;4327;5497;8363;8863;8363;11460;8363;8863;11460;8363;8863;12690;14165;12690;17542;12690;14360;17542;12690;14360
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Sonata";"DN8";"2020-";"2.5";"Бензиновый";4327;5302;4327;6082;4327;5497;12461;12961;12461;15558;12461;12961;15558;12461;12961;16788;18263;16788;21640;16788;18458;21640;16788;18458
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"i40";"VF";"2011-2017";"1.6";"Бензиновый";4327;5302;4327;6082;4327;5497;6436;6936;6436;12586;6436;6936;12586;6436;6936;10763;12238;10763;18668;10763;12433;18668;10763;12433
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"i40";"VF";"2011-2017";"2.0";"Бензиновый";4327;5302;4327;6082;4327;5497;6776;7276;6776;14362;6776;7276;14362;6776;7276;11103;12578;11103;20444;11103;12773;20444;11103;12773
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"i40";"VF";"2011-2017";"1.7";"Дизельный";4327;5302;4327;6082;4327;5497;8219;8719;8219;12886;8219;8719;12886;8219;8719;12546;14021;12546;18968;12546;14216;18968;12546;14216
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Creta";"GSr";"2016-2021";"1.6";"Бензиновый";4717;5887;4717;6667;4717;5887;6671;10091;6671;12228;6671;10091;12228;6671;10091;11388;15978;11388;18895;11388;15978;18895;11388;15978
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Creta";"GSr";"2016-2021";"2.0";"Бензиновый";4717;5887;4717;6667;4717;5887;7011;7511;7011;9648;7011;7511;9648;7011;7511;11728;13398;11728;16315;11728;13398;16315;11728;13398
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Creta";"SU2r";"2021-";"1.6";"Бензиновый";4717;5887;4717;6667;4717;5887;6873;9453;6873;11938;6873;9453;11938;6873;9453;11590;15340;11590;18605;11590;15340;18605;11590;15340
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Creta";"SU2r";"2021-";"2.0";"Бензиновый";4717;5887;4717;6667;4717;5887;9234;9734;9234;12219;9234;9734;12219;9234;9734;13951;15621;13951;18886;13951;15621;18886;13951;15621
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"ix35";"Ele";"2010-2015";"2.0";"Бензиновый";4912;6082;4912;6862;4912;6082;6054;10070;6054;11163;6054;10070;11163;6054;10070;10966;16152;10966;18025;10966;16152;18025;10966;16152
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"ix35";"Ele";"2010-2015";"2.0";"Дизельный";4912;6082;4912;6277;4912;6082;10420;10920;10420;13398;10420;10920;13398;10420;10920;15332;17002;15332;19675;15332;17002;19675;15332;17002
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Tucson";"TLe";"2015-2021";"2.0";"Бензиновый";4912;6082;4912;6862;4912;6082;7594;8094;7594;10763;7594;8094;10763;7594;8094;12506;14176;12506;17625;12506;14176;17625;12506;14176
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Tucson";"TLe";"2015-2021";"1.6T GDI";"Бензиновый";4912;6082;4912;6862;4912;6082;8019;8519;8019;10566;8019;8519;10566;8019;8519;12931;14601;12931;17428;12931;14601;17428;12931;14601
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Tucson";"TLe";"2015-2021";"2.0";"Дизельный";4912;6082;4912;6862;4912;6082;11499;11999;11499;16696;11499;11999;16696;11499;11999;16411;18081;16411;23558;16411;18081;23558;16411;18081
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Tucson";"TLe";"2015-2021";"2.4";"Бензиновый";4912;6082;4912;6082;4912;6082;8274;8774;8274;10821;8274;8774;10821;8274;8774;13186;14856;13186;16903;13186;14856;16903;13186;14856
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Tucson";"NX4";"2021-";"2.0";"Бензиновый";5395;5395;6565;7345;5395;6565;11316;11316;11816;13913;11316;11816;13913;11316;11816;16711;16711;18381;21258;16711;18381;21258;16711;18381
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Tucson";"NX4";"2021-";"2.0";"Дизельный";5395;6565;5395;7345;5395;6565;11137;19064;11637;19064;11137;19564;19064;11137;19564;16532;25629;17032;26409;16532;26129;26409;16532;26129
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Tucson";"NX4";"2021-";"2.5 GDI";"Бензиновый";5395;5395;5395;7345;5395;6565;13033;13033;13533;15630;13033;13533;15630;13033;13533;18428;18428;18928;22975;18428;20098;22975;18428;20098
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Santa Fe";"CM";"2006-2012";"2.4";"Бензиновый";5112;6342;5112;7162;5112;6342;7013;7513;7013;9881;7013;7513;9881;7013;7513;12125;13855;12125;17043;12125;13855;17043;12125;13855
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Santa Fe";"CM";"2006-2012";"2.2";"Дизельный";5112;6342;5112;6342;5112;6342;9594;10094;9594;12114;9594;10094;12114;9594;10094;14706;16436;14706;18456;14706;16436;18456;14706;16436
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Santa Fe";"DM";"2012-2018";"2.4";"Бензиновый";5112;6342;5112;7162;5112;6342;7800;8300;7800;10295;7800;8300;10295;7800;8300;12912;14642;12912;17457;12912;14642;17457;12912;14642
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Santa Fe";"DM";"2012-2018";"2.2";"Дизельный";5112;6342;5112;6342;5112;6342;10286;10786;10286;14953;10286;10786;14953;10286;10786;15398;17128;15398;21295;15398;17128;21295;15398;17128
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Santa Fe";"TM";"2019-2020";"3.5";"Бензиновый";5112;6342;5112;7162;5112;6342;10827;11327;10827;13464;10827;11327;13464;10827;11327;15939;17669;15939;20626;15939;17669;20626;15939;17669
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Santa Fe";"TM";"2019-2020";"2.2";"Дизельный";5112;6342;5112;6342;5112;6342;11795;12295;11795;16322;11795;12295;16322;11795;12295;16907;18637;16907;22664;16907;18637;22664;16907;18637
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Santa Fe";"TM";"2019-2020";"2.4";"Бензиновый";5112;6342;5112;7162;5112;6342;9554;10054;9554;11836;9554;10054;11836;9554;10054;14666;16396;14666;18998;14666;16396;18998;14666;16396
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Santa Fe";"TM";"2020-";"2.2";"Дизельный";5112;6342;5112;6342;5112;6342;11330;11830;11330;16221;11330;11830;16221;11330;11830;16442;18172;16442;22563;16442;18172;22563;16442;18172
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Santa Fe";"TM";"2020-";"2.5";"Бензиновый";5112;6342;5112;6342;5112;6342;12461;12961;12461;15558;12461;12961;15558;12461;12961;17573;19303;17573;21900;17573;19303;21900;17573;19303
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Santa Fe";"TM";"2020-";"3.5";"Бензиновый";5112;6342;5112;7162;5112;6342;10357;10857;10357;13454;10357;10857;13454;10357;10857;15469;17199;15469;20616;15469;17199;20616;15469;17199
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Grand Santa Fe";"NC";"2012-2018";"3.3";"Бензиновый";5112;6342;5112;7162;5112;6342;9755;10255;9755;12250;9755;10255;12250;9755;10255;14867;16597;14867;19412;14867;16597;19412;14867;16597
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Grand Santa Fe";"NC";"2012-2018";"3.0 GDI";"Бензиновый";5112;6342;5112;7162;5112;6342;9755;10255;9755;14978;9755;10255;14978;9755;10255;14867;16597;14867;22140;14867;16597;22140;14867;16597
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Grand Santa Fe";"NC";"2012-2018";"2.2";"Дизельный";5112;6342;5112;6342;5112;6342;10602;11102;10602;15269;10602;11102;15269;10602;11102;15714;17444;15714;21611;15714;17444;21611;15714;17444
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Palisade";"LX2";"2020-";"2.2";"Дизельный";5112;6342;5112;6342;5112;6342;11276;11776;11276;15803;11276;11776;15803;11276;11776;16388;18118;16388;22145;16388;18118;22145;16388;18118
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"Palisade";"LX2";"2020-";"3.5";"Бензиновый";5112;6342;5112;7162;5112;6342;10308;10808;10308;12945;10308;10808;12945;10308;10808;15420;17150;15420;20107;15420;17150;20107;15420;17150
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"H1";"TQ";"2007-";"2.4";"Бензиновый";5112;6342;5112;7162;5112;6342;8263;8763;8263;11164;8263;8763;11164;8263;8763;13375;15105;13375;18326;13375;15105;18326;13375;15105
"RC476";1118;;;"C40AF01118";"ДАВ-АВТО-ВОСТОК";;;"H1";"TQ";"2007-";"2.5";"Дизельный";5112;6342;5112;6342;5112;6342;12730;13230;12730;15952;12730;13230;15952;12730;13230;17842;19572;17842;22294;17842;19572;22294;17842;19572
"RC561";1178;;;"C40AF01178";"Эксперт Моторс Березники";;;"Solaris";"HCR PE";"2020-";"1.4";"Бензиновый";2736;3591;2736;4446;2736;3591;5100;5600;5100;8679;5694;6193;8679;5694;6193;7836;9191;7836;13125;8430;9784;13125;8430;9784
"RC561";1178;;;"C40AF01178";"Эксперт Моторс Березники";;;"Solaris";"HCR PE";"2020-";"1.6";"Бензиновый";2736;3591;2736;4446;2736;3591;5100;7900;5100;10736;5100;7900;9580;4980;6680;7836;11491;7836;15182;7836;11491;14026;7716;10271
"RC561";1178;;;"C40AF01178";"Эксперт Моторс Березники";;;"Solaris";"HCR";"2017-2019";"1.4";"Бензиновый";2736;3591;2736;4446;2736;3591;5100;5600;5100;8679;5100;5600;8679;4980;5400;7836;9191;7836;13125;7836;9191;13125;7716;8991
"RC561";1178;;;"C40AF01178";"Эксперт Моторс Березники";;;"Solaris";"HCR";"2017-2019";"1.6";"Бензиновый";2736;3591;2736;4446;2736;3591;5100;7900;5100;10736;5100;7900;9580;4980;6680;7836;11491;7836;15182;7836;11491;14026;7716;10271
"RC561";1178;;;"C40AF01178";"Эксперт Моторс Березники";;;"Solaris";"RBR";"2011-2016";"1.4";"Бензиновый";2736;3591;2736;4446;2736;3591;5100;6234;5100;8229;5100;6900;6537;4755;5700;7836;9825;7836;12675;7836;10491;10983;7491;9291
"RC561";1178;;;"C40AF01178";"Эксперт Моторс Березники";;;"Solaris";"RBR";"2011-2016";"1.6";"Бензиновый";2736;3591;2736;4446;2736;3591;5100;6900;5100;9963;5100;6900;6800;3700;5700;7836;10491;7836;14409;7836;10491;11246;6436;9291
"RC561";1178;;;"C40AF01178";"Эксперт Моторс Березники";;;"i30";"Gde";"2012-2017";"1.4";"Бензиновый";2736;3591;2736;4275;2736;3762;5100;6900;5100;10802;5100;6900;6800;3700;5700;7836;10491;7836;15077;7836;10662;11075;6436;9462
"RC561";1178;;;"C40AF01178";"Эксперт Моторс Березники";;;"i30";"Gde";"2012-2017";"1.6";"Бензиновый";2736;3591;2736;4275;2736;3762;5100;6900;5100;10802;5100;6900;6800;3700;5700;7836;10491;7836;15077;7836;10662;11075;6436;9462
"RC561";1178;;;"C40AF01178";"Эксперт Моторс Березники";;;"i30";"PDe";"2017-";"1.4";"Бензиновый";2736;3591;2736;4275;2736;3762;6900;6900;5100;10802;5100;6900;6800;3700;5700;9636;10491;7836;15077;7836;10662;11075;6436;9462
"RC561";1178;;;"C40AF01178";"Эксперт Моторс Березники";;;"i30";"PDe";"2017-";"1.6";"Бензиновый";2736;3591;2736;4275;2736;3762;5100;6900;5100;10802;5100;6900;6800;3700;5700;7836;10491;7836;15077;7836;10662;11075;6436;9462
"RC561";1178;;;"C40AF01178";"Эксперт Моторс Березники";;;"i30n";"PDeN";"2018-";"2.0";"Бензиновый";2736;3591;2736;4275;2736;3762;6712;7800;6712;9800;6712;7800;9300;5658;7298;9448;11391;9448;14075;9448;11562;13575;8394;11060
